DateRep,CountryExp,CountryCode,ConfCases
2022-08-03,Germany,DE,42
2022-08-03,Greece,EL,1
2022-08-03,Hungary,HU,0
2022-08-03,Iceland,IS,0
2022-08-03,Ireland,IE,1
2022-08-03,Italy,IT,5
2022-08-03,Latvia,LV,0
2022-08-03,Lithuania,LT,1
2022-08-03,Luxembourg,LU,2
2022-08-03,Malta,MT,3
2022-08-03,Netherlands,NL,1
2022-08-03,Norway,NO,0
2022-08-03,Poland,PL,4
2022-08-03,Portugal,PT,77
2022-08-03,Romania,RO,0
2022-08-03,Slovakia,SK,0
2022-08-03,Slovenia,SI,1
2022-08-03,Spain,ES,20
2022-08-03,Sweden,SE,4
2022-08-04,Austria,AT,12
2022-08-04,Belgium,BE,0
2022-08-04,Bulgaria,BG,0
2022-08-04,Croatia,HR,0
2022-08-04,Cyprus,CY,0
2022-08-04,Czechia,CZ,2
2022-08-04,Denmark,DK,3
2022-08-04,Estonia,EE,0
2022-08-04,Finland,FI,0
2022-08-04,France,FR,0
2022-08-04,Germany,DE,35
2022-08-04,Greece,EL,1
2022-08-04,Hungary,HU,0
2022-08-04,Iceland,IS,0
2022-08-04,Ireland,IE,3
2022-08-04,Italy,IT,4
2022-08-04,Latvia,LV,0
2022-08-04,Lithuania,LT,2
2022-08-04,Luxembourg,LU,2
2022-08-04,Malta,MT,1
2022-08-04,Netherlands,NL,0
2022-08-04,Norway,NO,3
2022-08-04,Poland,PL,0
2022-08-04,Portugal,PT,0
2022-08-04,Romania,RO,2
2022-08-04,Slovakia,SK,0
2022-08-04,Slovenia,SI,1
2022-08-04,Spain,ES,3
2022-08-04,Sweden,SE,3
2022-08-05,Austria,AT,12
2022-08-05,Belgium,BE,0
2022-08-05,Bulgaria,BG,0
2022-08-05,Croatia,HR,0
2022-08-05,Cyprus,CY,1
2022-08-05,Czechia,CZ,0
2022-08-05,Denmark,DK,6
2022-08-05,Estonia,EE,1
2022-08-05,Finland,FI,0
2022-08-05,France,FR,0
2022-08-05,Germany,DE,0
2022-08-05,Greece,EL,1
2022-08-05,Hungary,HU,0
2022-08-05,Iceland,IS,0
2022-08-05,Ireland,IE,1
2022-08-05,Italy,IT,0
2022-08-05,Latvia,LV,0
2022-08-05,Lithuania,LT,0
2022-08-05,Luxembourg,LU,0
2022-08-05,Malta,MT,0
2022-08-05,Netherlands,NL,0
2022-08-05,Norway,NO,0
2022-08-05,Poland,PL,0
2022-08-05,Portugal,PT,0
2022-08-05,Romania,RO,1
2022-08-05,Slovakia,SK,2
2022-08-05,Slovenia,SI,0
2022-08-05,Spain,ES,0
2022-08-05,Sweden,SE,0
2022-08-06,Austria,AT,0
2022-08-06,Belgium,BE,0
2022-08-06,Bulgaria,BG,0
2022-08-06,Croatia,HR,0
2022-08-06,Cyprus,CY,1
2022-08-06,Czechia,CZ,0
2022-08-06,Denmark,DK,0
2022-08-06,Estonia,EE,0
2022-08-06,Finland,FI,0
2022-08-06,France,FR,0
2022-08-06,Germany,DE,0
2022-08-06,Greece,EL,0
2022-08-06,Hungary,HU,0
2022-08-06,Iceland,IS,0
2022-08-06,Ireland,IE,0
2022-08-06,Italy,IT,0
2022-08-06,Latvia,LV,0
2022-08-06,Lithuania,LT,0
2022-08-06,Luxembourg,LU,0
2022-08-06,Malta,MT,0
2022-08-06,Netherlands,NL,0
2022-08-06,Norway,NO,0
2022-08-06,Poland,PL,0
2022-08-06,Portugal,PT,0
2022-08-06,Romania,RO,0
2022-08-06,Slovakia,SK,0
2022-08-06,Slovenia,SI,0
2022-08-06,Spain,ES,0
2022-08-06,Sweden,SE,0
2022-08-08,Austria,AT,0
2022-08-08,Belgium,BE,0
2022-08-08,Bulgaria,BG,0
2022-08-08,Croatia,HR,0
2022-08-08,Cyprus,CY,0
2022-08-08,Czechia,CZ,0
2022-08-08,Denmark,DK,9
2022-08-08,Estonia,EE,0
2022-08-08,Finland,FI,0
2022-08-08,France,FR,0
2022-08-08,Germany,DE,0
2022-08-08,Greece,EL,0
2022-08-08,Hungary,HU,0
2022-08-08,Iceland,IS,0
2022-08-08,Ireland,IE,0
2022-08-08,Italy,IT,0
2022-08-08,Latvia,LV,0
2022-08-08,Lithuania,LT,0
2022-08-08,Luxembourg,LU,0
2022-08-08,Malta,MT,0
2022-08-08,Netherlands,NL,0
2022-08-08,Norway,NO,0
2022-08-08,Poland,PL,0
2022-08-08,Portugal,PT,0
2022-08-08,Romania,RO,0
2022-08-08,Slovakia,SK,0
2022-08-08,Slovenia,SI,0
2022-08-08,Spain,ES,0
2022-08-08,Sweden,SE,0
