eventId,eventNumber,eventName_sv,eventName_en,eventDate,eventTime,eventTimestamp,eventHasFaceToFace,filmId,partyId,venueId,venueName,eventTicketStatus,eventBuyURL,eventBuyOneTimeURL,eventModifiedTimestamp
8330,1211,Sunset,Sunset,2018-11-18,13:30:00,1542544200,false,12411,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8330,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8330,1541531140
8331,1212,Donbass,Donbass,2018-11-18,14:00:00,1542546000,false,12429,NA,9,Klarabiografen,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8331,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8331,1541514867
8332,1213,Manta Ray,Manta Ray,2018-11-18,14:30:00,1542547800,false,12431,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8332,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8332,1541544360
8333,1214,Girl,Girl,2018-11-18,14:45:00,1542548700,false,12403,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8333,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8333,1541567339
8334,1215,A Kid Like Jake,A Kid Like Jake,2018-11-18,15:00:00,1542549600,false,12379,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8334,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8334,1541524035
8335,1216,Ex-Shaman,Ex-Shaman,2018-11-18,15:15:00,1542550500,false,12418,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8335,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8335,1541352140
8336,1217,The Favourite - Avslutningsfilm,The Favourite,2018-11-18,16:15:00,1542554100,false,12201,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8336,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8336,1541550285
8337,1218,Legend of the Demon Cat,Legend of the Demon Cat,2018-11-18,16:30:00,1542555000,false,12469,NA,9,Klarabiografen,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8337,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8337,1541544360
8338,1219,The Front Runner,The Front Runner,2018-11-18,16:30:00,1542555000,false,12460,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8338,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8338,1541514717
8339,1220,Beautiful Boy,Beautiful Boy,2018-11-18,16:45:00,1542555900,false,12382,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8339,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8339,1541540009
8340,1221,Our New President ,Our New President ,2018-11-18,17:00:00,1542556800,false,12497,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8340,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8340,1541540901
8341,1222,Cold Sweat,Cold Sweat,2018-11-18,17:00:00,1542556800,false,12427,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8341,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8341,1541125583
8342,1223,All Good,All Good,2018-11-18,17:00:00,1542556800,false,12396,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8342,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8342,1541537320
8343,1224,Vox Lux,Vox Lux,2018-11-18,18:30:00,1542562200,false,12433,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8343,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8343,1541539191
8344,1225,Shoplifters,Shoplifters,2018-11-18,18:45:00,1542563100,false,12450,NA,7,Sture 2,soldout,NA,NA,1540243294
8345,1226,"Mirai, min lillasyser","Miraï, My Little Sister",2018-11-18,18:45:00,1542563100,false,12448,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8345,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8345,1541532369
8346,1227,Piercing,Piercing,2018-11-18,19:00:00,1542564000,false,12472,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8346,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8346,1541544869
8347,1228,The Innocent,The Innocent,2018-11-18,19:00:00,1542564000,true,12413,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8347,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8347,1541514867
8348,1229,X&Y - Invigningsfilm,X&Y,2018-11-18,19:00:00,1542564000,false,12196,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8348,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8348,1541566540
8349,1230,A family Tour,A Family Tour ,2018-11-18,19:00:00,1542564000,false,12434,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8349,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8349,1541537320
8350,1231,The Favourite - Avslutningsfilm,The Favourite,2018-11-18,20:45:00,1542570300,false,12201,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8350,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8350,1541544869
8351,1232,The Kindergarten Teacher,The Kindergarten Teacher,2018-11-18,21:00:00,1542571200,false,12414,NA,7,Sture 2,soldout,NA,NA,1541355427
8352,1233,Blaze ,Blaze,2018-11-18,21:00:00,1542571200,false,12383,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8352,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8352,1541518900
8353,1234,Vinnarfilm 2018,Winning film 2018,2018-11-18,21:15:00,1542572100,false,12546,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8353,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8353,1541541971
